product_id,sku,category,subcategory,brand,unit_cost
4128,SKU-04128,Frozen,Pizza,NovaFresh,3.58
4129,SKU-04129,PersonalCare,Shampoo,AlphaFoods,26.25
4130,SKU-04130,PersonalCare,Shampoo,Sunrise,39.85
4131,SKU-04131,Dairy,Cheese,UrbanTaste,22.33
4132,SKU-04132,Frozen,Pizza,PureLife,31.47
4133,SKU-04133,Beverage,Juice,NovaFresh,21.17
4134,SKU-04134,PersonalCare,Shampoo,GreenLine,17.5
4135,SKU-04135,PersonalCare,Shampoo,AlphaFoods,25.01
4136,SKU-04136,PersonalCare,Toothpaste,Sunrise,27.29
4137,SKU-04137,PersonalCare,Soap,PureLife,17.22
4138,SKU-04138,Snacks,Chips,Sunrise,24.69
4139,SKU-04139,Grocery,Rice,AlphaFoods,29.22
4140,SKU-04140,PersonalCare,Shampoo,GreenLine,11.72
4141,SKU-04141,PersonalCare,Shampoo,Sunrise,37.8
4142,SKU-04142,Snacks,Nuts,UrbanTaste,24.71
4143,SKU-04143,Beverage,Water,Sunrise,7.92
4144,SKU-04144,Grocery,Rice,Sunrise,39.05
4145,SKU-04145,Beverage,Soda,Sunrise,10.26
4146,SKU-04146,Grocery,Oil,UrbanTaste,36.64
4147,SKU-04147,PersonalCare,Toothpaste,AlphaFoods,38.2
4148,SKU-04148,PersonalCare,Soap,PureLife,16.13
4149,SKU-04149,PersonalCare,Toothpaste,AlphaFoods,20.07
4150,SKU-04150,PersonalCare,Soap,NovaFresh,34.21
4151,SKU-04151,Dairy,Yogurt,PureLife,21.26
4152,SKU-04152,PersonalCare,Shampoo,GreenLine,13.11
4153,SKU-04153,Grocery,Pasta,AlphaFoods,23.14
4154,SKU-04154,Dairy,Yogurt,NovaFresh,28.94
4155,SKU-04155,Grocery,Rice,GreenLine,37.56
4156,SKU-04156,Grocery,Oil,NovaFresh,12.25
4157,SKU-04157,Snacks,Chips,PureLife,1.17
4158,SKU-04158,Beverage,Soda,GreenLine,10.02
4159,SKU-04159,Grocery,Pasta,GreenLine,16.1
4160,SKU-04160,Grocery,Pasta,GreenLine,16.02
4161,SKU-04161,Beverage,Juice,AlphaFoods,38.1
4162,SKU-04162,Snacks,Chips,UrbanTaste,22.94
4163,SKU-04163,Beverage,Water,Sunrise,35.21
4164,SKU-04164,Frozen,Veg,PureLife,3.09
4165,SKU-04165,Snacks,Biscuits,NovaFresh,5.14
4166,SKU-04166,Grocery,Oil,PureLife,31.2
4167,SKU-04167,Snacks,Nuts,PureLife,8.88
4168,SKU-04168,Grocery,Rice,PureLife,33.01
4169,SKU-04169,Beverage,Water,NovaFresh,26.45
4170,SKU-04170,Dairy,Milk,NovaFresh,27.36
4171,SKU-04171,Dairy,Yogurt,UrbanTaste,16.56
4172,SKU-04172,Frozen,Pizza,GreenLine,9.03
4173,SKU-04173,PersonalCare,Soap,PureLife,18.07
4174,SKU-04174,Grocery,Rice,NovaFresh,4.15
4175,SKU-04175,Dairy,Milk,PureLife,14.48
4176,SKU-04176,Frozen,Veg,AlphaFoods,30.03
4177,SKU-04177,Snacks,Chips,GreenLine,25.51
4178,SKU-04178,Dairy,Yogurt,PureLife,32.7
4179,SKU-04179,Snacks,Biscuits,NovaFresh,30.51
4180,SKU-04180,Beverage,Water,UrbanTaste,26.13
4181,SKU-04181,Dairy,Milk,Sunrise,6.29
4182,SKU-04182,PersonalCare,Shampoo,AlphaFoods,28.2
4183,SKU-04183,Dairy,Yogurt,Sunrise,6.4
4184,SKU-04184,PersonalCare,Shampoo,NovaFresh,0.89
4185,SKU-04185,PersonalCare,Soap,UrbanTaste,17.69
4186,SKU-04186,Grocery,Rice,GreenLine,36.42
4187,SKU-04187,Frozen,Dessert,PureLife,2.41
4188,SKU-04188,Snacks,Biscuits,Sunrise,9.45
4189,SKU-04189,Dairy,Yogurt,PureLife,32.08
4190,SKU-04190,Dairy,Cheese,PureLife,39.86
4191,SKU-04191,Grocery,Oil,GreenLine,5.35
4192,SKU-04192,Beverage,Soda,GreenLine,23.52
4193,SKU-04193,PersonalCare,Soap,UrbanTaste,12.88
4194,SKU-04194,Frozen,Veg,Sunrise,25.44
4195,SKU-04195,Frozen,Veg,Sunrise,25.81
4196,SKU-04196,Dairy,Yogurt,GreenLine,18.17
4197,SKU-04197,Dairy,Cheese,PureLife,36.78
4198,SKU-04198,Snacks,Chips,AlphaFoods,37.81
4199,SKU-04199,Frozen,Pizza,AlphaFoods,36.46
4200,SKU-04200,Beverage,Juice,Sunrise,25.12
4201,SKU-04201,Snacks,Biscuits,UrbanTaste,37.02
4202,SKU-04202,Beverage,Juice,GreenLine,7.97
4203,SKU-04203,Beverage,Soda,UrbanTaste,35.57
4204,SKU-04204,Frozen,Dessert,PureLife,10.08
4205,SKU-04205,Beverage,Water,NovaFresh,34.46
4206,SKU-04206,Snacks,Chips,PureLife,27.06
4207,SKU-04207,Dairy,Yogurt,AlphaFoods,38.75
4208,SKU-04208,Frozen,Dessert,UrbanTaste,11.41
4209,SKU-04209,Dairy,Cheese,UrbanTaste,29.64
4210,SKU-04210,Dairy,Cheese,GreenLine,30.53
4211,SKU-04211,PersonalCare,Soap,NovaFresh,19.07
4212,SKU-04212,Dairy,Yogurt,UrbanTaste,3.24
4213,SKU-04213,Frozen,Pizza,UrbanTaste,4.33
4214,SKU-04214,Frozen,Veg,Sunrise,30.45
4215,SKU-04215,Frozen,Dessert,Sunrise,25.07
4216,SKU-04216,Beverage,Water,NovaFresh,24.09
4217,SKU-04217,Beverage,Water,GreenLine,5.28
4218,SKU-04218,Beverage,Soda,AlphaFoods,30.65
4219,SKU-04219,Beverage,Juice,AlphaFoods,22.88
4220,SKU-04220,Grocery,Rice,PureLife,39.73
4221,SKU-04221,Beverage,Juice,AlphaFoods,27.4
4222,SKU-04222,Grocery,Oil,UrbanTaste,13.98
4223,SKU-04223,Beverage,Juice,Sunrise,5.24
4224,SKU-04224,PersonalCare,Shampoo,Sunrise,39.86
4225,SKU-04225,Beverage,Soda,NovaFresh,35.29
4226,SKU-04226,PersonalCare,Soap,UrbanTaste,17.44
4227,SKU-04227,Dairy,Milk,AlphaFoods,1.92
4228,SKU-04228,Beverage,Juice,UrbanTaste,10.79
4229,SKU-04229,Frozen,Dessert,Sunrise,29.14
4230,SKU-04230,PersonalCare,Toothpaste,NovaFresh,18.07
4231,SKU-04231,Snacks,Chips,NovaFresh,35.71
4232,SKU-04232,Dairy,Yogurt,GreenLine,10.69
4233,SKU-04233,Grocery,Pasta,NovaFresh,30.94
4234,SKU-04234,Grocery,Rice,NovaFresh,14.42
4235,SKU-04235,Dairy,Yogurt,PureLife,14.85
4236,SKU-04236,Frozen,Veg,Sunrise,36.13
4237,SKU-04237,Frozen,Veg,AlphaFoods,19.83
4238,SKU-04238,PersonalCare,Soap,AlphaFoods,30.31
4239,SKU-04239,Snacks,Nuts,GreenLine,38.56
4240,SKU-04240,Snacks,Biscuits,PureLife,25.54
4241,SKU-04241,Snacks,Biscuits,GreenLine,27.56
4242,SKU-04242,Snacks,Nuts,GreenLine,9.79
4243,SKU-04243,Snacks,Nuts,UrbanTaste,9.68
4244,SKU-04244,Beverage,Soda,UrbanTaste,32.06
4245,SKU-04245,PersonalCare,Toothpaste,GreenLine,38.42
4246,SKU-04246,Beverage,Juice,AlphaFoods,10.54
4247,SKU-04247,Dairy,Milk,GreenLine,14.9
4248,SKU-04248,Snacks,Biscuits,Sunrise,20.8
4249,SKU-04249,Dairy,Cheese,PureLife,16.0
4250,SKU-04250,Grocery,Rice,PureLife,29.28
4251,SKU-04251,Grocery,Pasta,PureLife,34.1
4252,SKU-04252,Dairy,Milk,UrbanTaste,24.03
4253,SKU-04253,PersonalCare,Soap,AlphaFoods,36.44
4254,SKU-04254,Grocery,Rice,NovaFresh,14.48
4255,SKU-04255,PersonalCare,Soap,NovaFresh,4.4
4256,SKU-04256,Frozen,Pizza,AlphaFoods,30.12
4257,SKU-04257,Dairy,Yogurt,AlphaFoods,0.91
4258,SKU-04258,Grocery,Oil,Sunrise,39.86
4259,SKU-04259,Snacks,Biscuits,AlphaFoods,39.99
4260,SKU-04260,PersonalCare,Soap,UrbanTaste,15.49
4261,SKU-04261,Dairy,Milk,GreenLine,12.16
4262,SKU-04262,Grocery,Rice,UrbanTaste,35.23
4263,SKU-04263,Grocery,Oil,PureLife,36.05
4264,SKU-04264,Dairy,Yogurt,NovaFresh,8.91
4265,SKU-04265,PersonalCare,Toothpaste,UrbanTaste,7.1
4266,SKU-04266,Frozen,Veg,GreenLine,22.22
4267,SKU-04267,Dairy,Cheese,NovaFresh,17.88
4268,SKU-04268,Beverage,Juice,Sunrise,33.48
4269,SKU-04269,PersonalCare,Toothpaste,Sunrise,27.9
4270,SKU-04270,Grocery,Rice,UrbanTaste,31.73
4271,SKU-04271,Beverage,Water,PureLife,14.99
4272,SKU-04272,Frozen,Pizza,Sunrise,15.84
4273,SKU-04273,Beverage,Water,GreenLine,22.37
4274,SKU-04274,Beverage,Soda,PureLife,39.0
4275,SKU-04275,Dairy,Cheese,PureLife,34.53
4276,SKU-04276,Beverage,Water,UrbanTaste,31.18
4277,SKU-04277,Grocery,Rice,NovaFresh,27.48
4278,SKU-04278,Frozen,Veg,AlphaFoods,27.95
4279,SKU-04279,Grocery,Pasta,Sunrise,15.33
4280,SKU-04280,Frozen,Pizza,AlphaFoods,37.72
4281,SKU-04281,Frozen,Pizza,AlphaFoods,28.05
4282,SKU-04282,Beverage,Soda,PureLife,2.9
4283,SKU-04283,Beverage,Juice,AlphaFoods,37.63
4284,SKU-04284,Grocery,Pasta,AlphaFoods,11.0
4285,SKU-04285,Beverage,Soda,GreenLine,39.31
4286,SKU-04286,Snacks,Nuts,Sunrise,32.88
4287,SKU-04287,Grocery,Pasta,Sunrise,15.13
4288,SKU-04288,Beverage,Water,UrbanTaste,17.23
4289,SKU-04289,Frozen,Dessert,GreenLine,8.69
4290,SKU-04290,Beverage,Soda,GreenLine,3.27
4291,SKU-04291,Beverage,Juice,GreenLine,8.68
4292,SKU-04292,Beverage,Water,GreenLine,1.99
4293,SKU-04293,Dairy,Milk,PureLife,14.66
4294,SKU-04294,Snacks,Chips,Sunrise,16.91
4295,SKU-04295,Snacks,Chips,PureLife,2.83
4296,SKU-04296,Beverage,Juice,Sunrise,18.76
4297,SKU-04297,Snacks,Chips,PureLife,9.51
4298,SKU-04298,Frozen,Pizza,NovaFresh,26.92
4299,SKU-04299,Frozen,Veg,NovaFresh,39.4
4300,SKU-04300,Snacks,Chips,Sunrise,3.08
4301,SKU-04301,Grocery,Rice,GreenLine,14.44
4302,SKU-04302,Grocery,Pasta,AlphaFoods,2.5
4303,SKU-04303,Beverage,Water,AlphaFoods,21.92
4304,SKU-04304,Snacks,Chips,AlphaFoods,9.59
4305,SKU-04305,Dairy,Yogurt,AlphaFoods,12.35
4306,SKU-04306,Dairy,Milk,NovaFresh,6.38
4307,SKU-04307,Dairy,Yogurt,Sunrise,31.42
4308,SKU-04308,Dairy,Milk,GreenLine,23.55
4309,SKU-04309,PersonalCare,Shampoo,PureLife,4.77
4310,SKU-04310,Snacks,Chips,AlphaFoods,5.78
4311,SKU-04311,PersonalCare,Toothpaste,NovaFresh,11.71
4312,SKU-04312,Grocery,Pasta,GreenLine,37.36
4313,SKU-04313,Beverage,Soda,NovaFresh,24.68
4314,SKU-04314,Beverage,Water,NovaFresh,13.25
4315,SKU-04315,Frozen,Pizza,NovaFresh,2.62
4316,SKU-04316,Beverage,Soda,AlphaFoods,28.56
4317,SKU-04317,PersonalCare,Toothpaste,Sunrise,37.35
4318,SKU-04318,Grocery,Rice,GreenLine,21.41
4319,SKU-04319,Grocery,Rice,NovaFresh,15.99
4320,SKU-04320,Beverage,Juice,NovaFresh,31.94
4321,SKU-04321,Dairy,Milk,NovaFresh,22.19
4322,SKU-04322,PersonalCare,Toothpaste,UrbanTaste,3.51
4323,SKU-04323,Snacks,Biscuits,UrbanTaste,1.89
4324,SKU-04324,Snacks,Biscuits,AlphaFoods,34.45
4325,SKU-04325,Snacks,Chips,UrbanTaste,7.44
4326,SKU-04326,Beverage,Juice,AlphaFoods,13.6
4327,SKU-04327,Grocery,Oil,GreenLine,34.2
4328,SKU-04328,Beverage,Soda,GreenLine,33.63
4329,SKU-04329,PersonalCare,Soap,NovaFresh,2.3
4330,SKU-04330,Dairy,Milk,NovaFresh,33.95
4331,SKU-04331,Dairy,Yogurt,PureLife,13.18
4332,SKU-04332,Dairy,Yogurt,GreenLine,27.22
4333,SKU-04333,Grocery,Rice,UrbanTaste,18.2
4334,SKU-04334,Grocery,Oil,PureLife,20.2
4335,SKU-04335,Beverage,Water,AlphaFoods,13.18
4336,SKU-04336,Dairy,Yogurt,Sunrise,38.08
4337,SKU-04337,Dairy,Yogurt,UrbanTaste,23.33
4338,SKU-04338,PersonalCare,Soap,NovaFresh,8.77
4339,SKU-04339,Grocery,Pasta,UrbanTaste,30.16
4340,SKU-04340,Grocery,Oil,NovaFresh,8.34
4341,SKU-04341,Grocery,Pasta,UrbanTaste,24.21
4342,SKU-04342,Grocery,Pasta,GreenLine,12.27
4343,SKU-04343,Grocery,Pasta,PureLife,10.53
4344,SKU-04344,PersonalCare,Shampoo,PureLife,39.75
4345,SKU-04345,Frozen,Pizza,NovaFresh,24.31
4346,SKU-04346,Frozen,Pizza,UrbanTaste,10.18
4347,SKU-04347,Snacks,Nuts,NovaFresh,21.93
4348,SKU-04348,Snacks,Biscuits,AlphaFoods,38.99
4349,SKU-04349,Snacks,Biscuits,AlphaFoods,26.05
4350,SKU-04350,Dairy,Milk,UrbanTaste,29.11
4351,SKU-04351,PersonalCare,Shampoo,GreenLine,20.15
4352,SKU-04352,Snacks,Biscuits,AlphaFoods,1.87
4353,SKU-04353,PersonalCare,Shampoo,UrbanTaste,18.81
4354,SKU-04354,Beverage,Water,PureLife,23.38
4355,SKU-04355,PersonalCare,Soap,NovaFresh,17.02
4356,SKU-04356,Grocery,Oil,PureLife,14.64
4357,SKU-04357,Snacks,Biscuits,GreenLine,35.27
4358,SKU-04358,Dairy,Milk,UrbanTaste,2.02
4359,SKU-04359,Snacks,Biscuits,Sunrise,11.95
4360,SKU-04360,Frozen,Dessert,Sunrise,5.62
4361,SKU-04361,Frozen,Pizza,NovaFresh,4.22
4362,SKU-04362,Snacks,Nuts,UrbanTaste,35.53
4363,SKU-04363,Beverage,Water,GreenLine,31.38
4364,SKU-04364,Grocery,Pasta,GreenLine,38.87
4365,SKU-04365,PersonalCare,Soap,PureLife,21.39
4366,SKU-04366,Grocery,Rice,GreenLine,8.4
4367,SKU-04367,PersonalCare,Soap,NovaFresh,22.28
4368,SKU-04368,Frozen,Pizza,PureLife,27.57
4369,SKU-04369,Grocery,Pasta,NovaFresh,37.27
4370,SKU-04370,Dairy,Yogurt,Sunrise,3.24
4371,SKU-04371,Beverage,Soda,UrbanTaste,10.29
4372,SKU-04372,Beverage,Soda,UrbanTaste,18.91
4373,SKU-04373,PersonalCare,Toothpaste,GreenLine,39.24
4374,SKU-04374,PersonalCare,Toothpaste,Sunrise,38.7
4375,SKU-04375,Frozen,Pizza,UrbanTaste,33.8
4376,SKU-04376,Dairy,Milk,NovaFresh,21.03
4377,SKU-04377,Dairy,Cheese,PureLife,8.73
4378,SKU-04378,PersonalCare,Soap,NovaFresh,27.4
4379,SKU-04379,Beverage,Water,PureLife,29.08
4380,SKU-04380,Frozen,Veg,GreenLine,9.08
4381,SKU-04381,PersonalCare,Toothpaste,PureLife,24.19
4382,SKU-04382,Snacks,Nuts,GreenLine,4.44
4383,SKU-04383,Dairy,Cheese,Sunrise,2.81
4384,SKU-04384,Frozen,Veg,Sunrise,22.72
4385,SKU-04385,Beverage,Soda,AlphaFoods,9.28
4386,SKU-04386,Snacks,Chips,AlphaFoods,23.45
4387,SKU-04387,PersonalCare,Soap,Sunrise,1.67
4388,SKU-04388,Snacks,Chips,UrbanTaste,25.12
4389,SKU-04389,Snacks,Chips,AlphaFoods,23.99
4390,SKU-04390,Snacks,Chips,NovaFresh,11.83
4391,SKU-04391,Dairy,Milk,PureLife,29.41
4392,SKU-04392,Beverage,Juice,GreenLine,8.25
4393,SKU-04393,Snacks,Nuts,PureLife,8.28
4394,SKU-04394,Frozen,Veg,NovaFresh,30.82
4395,SKU-04395,Snacks,Chips,UrbanTaste,6.76
4396,SKU-04396,Beverage,Soda,AlphaFoods,19.77
4397,SKU-04397,PersonalCare,Soap,Sunrise,4.15
4398,SKU-04398,Snacks,Nuts,Sunrise,12.03
4399,SKU-04399,Grocery,Oil,AlphaFoods,28.56
4400,SKU-04400,Beverage,Juice,NovaFresh,15.19
4401,SKU-04401,Beverage,Juice,GreenLine,21.01
4402,SKU-04402,PersonalCare,Soap,AlphaFoods,17.17
4403,SKU-04403,Beverage,Juice,GreenLine,33.57
4404,SKU-04404,Frozen,Pizza,Sunrise,6.4
4405,SKU-04405,Snacks,Nuts,GreenLine,5.9
4406,SKU-04406,Dairy,Cheese,Sunrise,24.54
4407,SKU-04407,Frozen,Pizza,PureLife,2.31
4408,SKU-04408,Dairy,Milk,GreenLine,14.49
4409,SKU-04409,PersonalCare,Shampoo,GreenLine,1.4
4410,SKU-04410,Grocery,Oil,AlphaFoods,29.59
4411,SKU-04411,Snacks,Biscuits,NovaFresh,31.74
4412,SKU-04412,Dairy,Cheese,GreenLine,3.46
4413,SKU-04413,Dairy,Yogurt,Sunrise,15.87
4414,SKU-04414,Dairy,Yogurt,AlphaFoods,2.23
4415,SKU-04415,Grocery,Oil,PureLife,37.59
4416,SKU-04416,Dairy,Milk,GreenLine,36.86
4417,SKU-04417,Grocery,Pasta,Sunrise,11.25
4418,SKU-04418,Beverage,Juice,PureLife,2.43
4419,SKU-04419,Dairy,Yogurt,UrbanTaste,25.64
4420,SKU-04420,Grocery,Pasta,AlphaFoods,12.71
4421,SKU-04421,Snacks,Chips,GreenLine,15.7
4422,SKU-04422,Dairy,Cheese,UrbanTaste,6.45
4423,SKU-04423,Frozen,Veg,UrbanTaste,21.37
4424,SKU-04424,Beverage,Soda,PureLife,6.0
4425,SKU-04425,Dairy,Milk,GreenLine,29.29
4426,SKU-04426,Snacks,Chips,Sunrise,28.64
4427,SKU-04427,Dairy,Milk,NovaFresh,30.68
4428,SKU-04428,Snacks,Nuts,AlphaFoods,19.67
4429,SKU-04429,PersonalCare,Toothpaste,NovaFresh,6.65
4430,SKU-04430,PersonalCare,Shampoo,Sunrise,15.4
4431,SKU-04431,Snacks,Chips,Sunrise,1.19
4432,SKU-04432,PersonalCare,Toothpaste,NovaFresh,30.24
4433,SKU-04433,Snacks,Biscuits,UrbanTaste,36.51
4434,SKU-04434,Frozen,Dessert,NovaFresh,23.4
4435,SKU-04435,Beverage,Water,UrbanTaste,27.61
4436,SKU-04436,Frozen,Dessert,PureLife,21.06
4437,SKU-04437,Snacks,Biscuits,NovaFresh,24.53
4438,SKU-04438,Snacks,Biscuits,NovaFresh,7.46
4439,SKU-04439,Frozen,Veg,NovaFresh,3.38
4440,SKU-04440,PersonalCare,Shampoo,NovaFresh,18.17
4441,SKU-04441,Grocery,Rice,AlphaFoods,35.77
4442,SKU-04442,Grocery,Pasta,GreenLine,20.57
4443,SKU-04443,PersonalCare,Soap,GreenLine,28.99
4444,SKU-04444,Grocery,Oil,Sunrise,39.66
4445,SKU-04445,Snacks,Nuts,AlphaFoods,18.43
4446,SKU-04446,Grocery,Pasta,GreenLine,14.23
4447,SKU-04447,PersonalCare,Soap,UrbanTaste,32.67
4448,SKU-04448,Grocery,Rice,PureLife,26.6
4449,SKU-04449,PersonalCare,Toothpaste,NovaFresh,7.69
4450,SKU-04450,Grocery,Rice,PureLife,36.63
4451,SKU-04451,Beverage,Juice,GreenLine,22.04
4452,SKU-04452,Beverage,Water,Sunrise,36.97
4453,SKU-04453,Grocery,Oil,UrbanTaste,22.65
4454,SKU-04454,Grocery,Pasta,Sunrise,36.47
4455,SKU-04455,Frozen,Veg,UrbanTaste,39.77
4456,SKU-04456,PersonalCare,Shampoo,PureLife,35.76
4457,SKU-04457,Dairy,Milk,UrbanTaste,2.5
4458,SKU-04458,Beverage,Soda,AlphaFoods,0.79
4459,SKU-04459,Beverage,Juice,AlphaFoods,16.15
4460,SKU-04460,Grocery,Pasta,GreenLine,12.27
4461,SKU-04461,PersonalCare,Soap,PureLife,24.17
4462,SKU-04462,Frozen,Dessert,GreenLine,32.93
4463,SKU-04463,Dairy,Milk,AlphaFoods,7.51
4464,SKU-04464,Frozen,Dessert,PureLife,20.97
4465,SKU-04465,Dairy,Yogurt,Sunrise,33.78
4466,SKU-04466,Snacks,Biscuits,PureLife,12.04
4467,SKU-04467,Beverage,Soda,NovaFresh,6.42
4468,SKU-04468,Dairy,Milk,GreenLine,24.22
4469,SKU-04469,Frozen,Dessert,PureLife,1.49
4470,SKU-04470,Beverage,Soda,UrbanTaste,37.81
4471,SKU-04471,Dairy,Milk,UrbanTaste,29.67
4472,SKU-04472,PersonalCare,Soap,Sunrise,30.18
4473,SKU-04473,Dairy,Cheese,GreenLine,10.28
4474,SKU-04474,Dairy,Milk,GreenLine,15.82
4475,SKU-04475,Dairy,Yogurt,UrbanTaste,16.04
4476,SKU-04476,Frozen,Dessert,UrbanTaste,29.34
4477,SKU-04477,Grocery,Rice,PureLife,4.91
4478,SKU-04478,Dairy,Milk,NovaFresh,21.16
4479,SKU-04479,Snacks,Chips,Sunrise,4.48
4480,SKU-04480,PersonalCare,Toothpaste,AlphaFoods,8.94
4481,SKU-04481,Dairy,Cheese,AlphaFoods,37.68
4482,SKU-04482,Snacks,Chips,UrbanTaste,6.0
4483,SKU-04483,Frozen,Veg,PureLife,38.86
4484,SKU-04484,Frozen,Veg,Sunrise,39.62
4485,SKU-04485,Beverage,Water,AlphaFoods,10.85
4486,SKU-04486,Dairy,Cheese,AlphaFoods,16.64
4487,SKU-04487,PersonalCare,Toothpaste,UrbanTaste,18.52
4488,SKU-04488,Beverage,Juice,GreenLine,25.55
4489,SKU-04489,Grocery,Oil,GreenLine,8.48
4490,SKU-04490,Beverage,Soda,NovaFresh,25.87
4491,SKU-04491,Beverage,Soda,Sunrise,37.96
4492,SKU-04492,Beverage,Soda,AlphaFoods,37.48
4493,SKU-04493,Grocery,Rice,Sunrise,19.97
4494,SKU-04494,PersonalCare,Soap,AlphaFoods,25.07
4495,SKU-04495,Snacks,Biscuits,GreenLine,26.55
4496,SKU-04496,Snacks,Chips,AlphaFoods,37.09
4497,SKU-04497,Grocery,Oil,PureLife,8.53
4498,SKU-04498,Frozen,Dessert,Sunrise,36.43
4499,SKU-04499,Grocery,Pasta,Sunrise,12.63
4500,SKU-04500,Snacks,Chips,GreenLine,39.93
4501,SKU-04501,Beverage,Water,NovaFresh,36.08
4502,SKU-04502,PersonalCare,Shampoo,GreenLine,20.19
4503,SKU-04503,Grocery,Oil,AlphaFoods,5.65
4504,SKU-04504,PersonalCare,Soap,PureLife,11.14
4505,SKU-04505,PersonalCare,Shampoo,Sunrise,39.24
4506,SKU-04506,PersonalCare,Shampoo,NovaFresh,8.68
4507,SKU-04507,Beverage,Water,Sunrise,37.58
4508,SKU-04508,Frozen,Pizza,UrbanTaste,13.34
4509,SKU-04509,Dairy,Milk,AlphaFoods,34.49
4510,SKU-04510,Beverage,Juice,PureLife,20.94
4511,SKU-04511,Snacks,Nuts,PureLife,1.85
4512,SKU-04512,Frozen,Dessert,GreenLine,26.73
4513,SKU-04513,PersonalCare,Toothpaste,GreenLine,32.29
4514,SKU-04514,PersonalCare,Toothpaste,Sunrise,11.33
4515,SKU-04515,Grocery,Pasta,AlphaFoods,32.34
4516,SKU-04516,Beverage,Soda,GreenLine,32.38
4517,SKU-04517,Snacks,Chips,UrbanTaste,31.96
4518,SKU-04518,PersonalCare,Toothpaste,Sunrise,17.14
4519,SKU-04519,Frozen,Pizza,AlphaFoods,21.16
4520,SKU-04520,Dairy,Cheese,NovaFresh,4.35
4521,SKU-04521,Dairy,Milk,UrbanTaste,2.24
4522,SKU-04522,Dairy,Yogurt,UrbanTaste,3.31
4523,SKU-04523,Frozen,Dessert,GreenLine,23.34
4524,SKU-04524,Grocery,Pasta,PureLife,25.25
4525,SKU-04525,Dairy,Milk,AlphaFoods,35.51
4526,SKU-04526,Grocery,Rice,Sunrise,0.9
4527,SKU-04527,Beverage,Water,GreenLine,8.37
4528,SKU-04528,Beverage,Water,AlphaFoods,21.21
4529,SKU-04529,PersonalCare,Shampoo,NovaFresh,20.76
4530,SKU-04530,Grocery,Rice,UrbanTaste,32.31
4531,SKU-04531,Grocery,Pasta,NovaFresh,3.44
4532,SKU-04532,PersonalCare,Shampoo,AlphaFoods,4.38
4533,SKU-04533,Grocery,Pasta,AlphaFoods,17.49
4534,SKU-04534,Grocery,Pasta,AlphaFoods,6.89
4535,SKU-04535,Beverage,Water,GreenLine,2.82
4536,SKU-04536,Frozen,Veg,AlphaFoods,19.26
4537,SKU-04537,PersonalCare,Soap,GreenLine,9.3
4538,SKU-04538,Frozen,Pizza,PureLife,22.66
4539,SKU-04539,Beverage,Soda,UrbanTaste,3.45
4540,SKU-04540,Grocery,Rice,AlphaFoods,20.19
4541,SKU-04541,Dairy,Yogurt,AlphaFoods,11.24
4542,SKU-04542,Grocery,Rice,Sunrise,26.88
4543,SKU-04543,Grocery,Rice,PureLife,11.63
4544,SKU-04544,PersonalCare,Soap,NovaFresh,25.28
4545,SKU-04545,Grocery,Pasta,AlphaFoods,0.89
4546,SKU-04546,Snacks,Biscuits,Sunrise,20.25
4547,SKU-04547,Dairy,Milk,UrbanTaste,13.13
4548,SKU-04548,Grocery,Oil,PureLife,7.01
4549,SKU-04549,Dairy,Milk,AlphaFoods,35.22
4550,SKU-04550,Snacks,Chips,AlphaFoods,38.72
4551,SKU-04551,PersonalCare,Shampoo,Sunrise,27.81
4552,SKU-04552,Grocery,Pasta,NovaFresh,4.45
4553,SKU-04553,Grocery,Pasta,UrbanTaste,17.35
4554,SKU-04554,Grocery,Pasta,AlphaFoods,1.83
4555,SKU-04555,PersonalCare,Shampoo,AlphaFoods,10.08
4556,SKU-04556,Dairy,Yogurt,NovaFresh,19.38
4557,SKU-04557,Grocery,Rice,UrbanTaste,16.83
4558,SKU-04558,Beverage,Soda,UrbanTaste,0.52
4559,SKU-04559,Snacks,Nuts,AlphaFoods,18.96
4560,SKU-04560,Snacks,Nuts,UrbanTaste,11.46
4561,SKU-04561,Dairy,Milk,GreenLine,35.41
4562,SKU-04562,Beverage,Water,GreenLine,8.31
4563,SKU-04563,Beverage,Soda,NovaFresh,25.9
4564,SKU-04564,PersonalCare,Shampoo,AlphaFoods,12.54
4565,SKU-04565,Frozen,Pizza,GreenLine,29.64
4566,SKU-04566,Snacks,Chips,GreenLine,7.45
4567,SKU-04567,Frozen,Dessert,UrbanTaste,19.22
4568,SKU-04568,Dairy,Yogurt,UrbanTaste,4.37
4569,SKU-04569,Grocery,Oil,UrbanTaste,27.15
4570,SKU-04570,Frozen,Dessert,AlphaFoods,16.71
4571,SKU-04571,Beverage,Juice,PureLife,15.22
4572,SKU-04572,Frozen,Pizza,NovaFresh,20.62
4573,SKU-04573,Snacks,Chips,PureLife,23.3
4574,SKU-04574,Snacks,Chips,PureLife,22.3
4575,SKU-04575,Dairy,Cheese,Sunrise,30.78
4576,SKU-04576,Dairy,Milk,GreenLine,34.76
4577,SKU-04577,Frozen,Dessert,Sunrise,17.8
4578,SKU-04578,Beverage,Juice,GreenLine,8.86
4579,SKU-04579,Dairy,Milk,UrbanTaste,6.04
4580,SKU-04580,Snacks,Chips,UrbanTaste,13.38
4581,SKU-04581,PersonalCare,Shampoo,GreenLine,3.69
4582,SKU-04582,PersonalCare,Toothpaste,AlphaFoods,33.67
